run_id,__done,python_file,total_energy_joules,execution_time_seconds,avg_power_watts,max_power_watts,min_power_watts,cpu_usage_avg,memory_usage_avg,results_set,benchmark,variant,log_path,energy_joules_log,exec_time_sec_log,energy_joules,exec_time_sec
run_67_repetition_0,DONE,sol1/sol1_G12.py,75.739,0,10.62,14.727,1.284,15.127,39.223,results_4,sol1,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_67_repetition_0/energibridge.log,75.73854208374024,7.0795035,75.739,0
run_68_repetition_0,DONE,sol1/sol1_G14.py,0.803,0,1.278,1.278,1.278,6.696,38.602,results_4,sol1,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_68_repetition_0/energibridge.log,0.8025845971107483,0.65076727,0.803,0
run_69_repetition_0,DONE,sol1/sol1_G3.py,0.536,0,1.3,1.3,1.3,5.918,38.619,results_4,sol1,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_69_repetition_0/energibridge.log,0.5357777738571168,0.4311645,0.536,0
run_70_repetition_0,DONE,sol1/sol1_G4.py,0.536,0,1.3,1.3,1.3,8.188,38.604,results_4,sol1,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_70_repetition_0/energibridge.log,0.5355494418144227,0.43090934,0.536,0
run_71_repetition_0,DONE,sol1/sol1_G6.py,0.53,0,1.266,1.266,1.266,14.744,38.647,results_4,sol1,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_71_repetition_0/energibridge.log,0.5302940279245376,0.43686,0.53,0
run_72_repetition_0,DONE,sol1/sol1_G7.py,0.558,0,2.72,2.72,2.72,18.696,38.654,results_4,sol1,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_72_repetition_0/energibridge.log,0.5575689697265624,0.24150036,0.558,0
run_73_repetition_0,DONE,sol1/sol1_G9.py,1.117,0,2.665,2.665,2.665,17.64,38.635,results_4,sol1,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_73_repetition_0/energibridge.log,1.1167736415863037,0.43822113,1.117,0
run_74_repetition_0,DONE,sol1/sol1_OPTIMIZED.py,73.302,0,10.612,15.648,1.286,17.739,39.264,results_4,sol1,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_74_repetition_0/energibridge.log,73.30161300420761,6.8661046,73.302,0
run_75_repetition_0,DONE,sol1_problem180/sol1_problem180.py,1.106,0,2.671,2.671,2.671,15.96,38.606,results_4,sol1_problem180,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_75_repetition_0/energibridge.log,1.1056878933906555,0.43185347,1.106,0
run_76_repetition_0,DONE,sol1_problem180/sol1_problem180_G1.py,1.107,0,2.633,2.694,2.45,5.319,38.548,results_4,sol1_problem180,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_76_repetition_0/energibridge.log,1.1070760424137116,0.4336917,1.107,0
run_77_repetition_0,DONE,sol1_problem180/sol1_problem180_G12.py,0.267,0,1.27,1.27,1.27,23.492,38.541,results_4,sol1_problem180,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_77_repetition_0/energibridge.log,0.2666087222099304,0.224755,0.267,0
run_78_repetition_0,DONE,sol1_problem180/sol1_problem180_G14.py,0.883,0,1.414,1.489,1.364,5.663,38.553,results_4,sol1_problem180,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_78_repetition_0/energibridge.log,0.8829359486103057,0.65096575,0.883,0
run_79_repetition_0,DONE,sol1_problem180/sol1_problem180_G3.py,0.27,0,1.293,1.293,1.293,9.497,38.542,results_4,sol1_problem180,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_79_repetition_0/energibridge.log,0.2702628080844879,0.22655503,0.27,0
run_80_repetition_0,DONE,sol1_problem180/sol1_problem180_G4.py,0.535,0,1.309,1.403,1.277,16.801,38.546,results_4,sol1_problem180,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_80_repetition_0/energibridge.log,0.5351206699609756,0.43950206000000003,0.535,0
run_81_repetition_0,DONE,sol1_problem180/sol1_problem180_G6.py,0.805,0,1.931,1.932,1.929,21.236,38.582,results_4,sol1_problem180,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_81_repetition_0/energibridge.log,0.80520435440540306,0.43526673,0.805,0
run_82_repetition_0,DONE,sol1_problem180/sol1_problem180_G7.py,0.847,0,2.021,2.021,2.021,19.136,38.585,results_4,sol1_problem180,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_82_repetition_0/energibridge.log,0.846972783088684,0.4335998,0.847,0
run_83_repetition_0,DONE,sol1_problem180/sol1_problem180_G9.py,0.758,0,1.844,1.844,1.844,13.365,38.576,results_4,sol1_problem180,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_83_repetition_0/energibridge.log,0.757781592965126,0.43092445,0.758,0
run_84_repetition_0,DONE,sol1_problem180/sol1_problem180_OPTIMIZED.py,0.385,0,1.844,1.844,1.844,28.672,38.595,results_4,sol1_problem180,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_84_repetition_0/energibridge.log,0.38544874072074886,0.22625175,0.385,0
run_85_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network.py,0.424,0,2.047,2.1,2.02,9.375,38.586,results_4,two_hidden_layers_neural_network,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_85_repetition_0/energibridge.log,0.42419919490814206,0.22240036999999999,0.424,0
run_86_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_CLEAN.py,0.275,0,1.327,1.327,1.327,3.341,38.546,results_4,two_hidden_layers_neural_network,CLEAN,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_86_repetition_0/energibridge.log,0.27475730860233305,0.22694504,0.275,0
run_87_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_G1.py,0.277,0,1.32,1.32,1.32,3.969,38.507,results_4,two_hidden_layers_neural_network,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_87_repetition_0/energibridge.log,0.27729864478111266,0.23228543,0.277,0
run_88_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_G3.py,0.358,0,1.711,1.711,1.711,7.115,38.518,results_4,two_hidden_layers_neural_network,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_88_repetition_0/energibridge.log,0.35768146061897277,0.24060592,0.358,0
run_89_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_G6.py,0.263,0,1.251,1.251,1.251,6.19,38.512,results_4,two_hidden_layers_neural_network,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_89_repetition_0/energibridge.log,0.26277942895889284,0.23093122,0.263,0
run_90_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_G7.py,0.349,0,1.671,1.671,1.671,7.209,38.517,results_4,two_hidden_layers_neural_network,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_90_repetition_0/energibridge.log,0.3491943286657333,0.23117608,0.349,0
run_91_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_OPTIMIZED.py,0.261,0,1.257,1.271,1.25,5.961,38.515,results_4,two_hidden_layers_neural_network,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_91_repetition_0/energibridge.log,0.26130144894123075,0.2306489,0.261,0
run_92_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_ORIGINAL_FIXED.py,0.261,0,1.288,1.368,1.248,9.65,38.515,results_4,two_hidden_layers_neural_network,ORIGINAL_FIXED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_92_repetition_0/energibridge.log,0.2608295388221741,0.23019153,0.261,0
run_0_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms.py,0.259,0,1.232,1.232,1.232,6.92,38.55,results_5,ant_colony_optimization_algorithms,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_0_repetition_0/energibridge.log,0.2586454975605011,0.23975122,0.259,0
run_1_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G1.py,0.443,0,2.108,2.108,2.108,15.974,38.888,results_5,ant_colony_optimization_algorithms,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_1_repetition_0/energibridge.log,0.4426435089111328,0.227168,0.443,0
run_2_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G12.py,0.447,0,2.128,2.128,2.128,21.549,38.922,results_5,ant_colony_optimization_algorithms,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_2_repetition_0/energibridge.log,0.44682703256607054,0.22574405,0.447,0
run_3_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G14.py,0.452,0,2.167,2.184,2.131,18.376,38.907,results_5,ant_colony_optimization_algorithms,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_3_repetition_0/energibridge.log,0.452173926115036,0.22564621,0.452,0
run_4_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G3.py,0.45,0,2.174,2.236,2.143,11.243,39.088,results_5,ant_colony_optimization_algorithms,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_4_repetition_0/energibridge.log,0.4501151418685913,0.22340542,0.45,0
run_5_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G4.py,0.566,0,2.787,2.787,2.787,14.876,39.031,results_5,ant_colony_optimization_algorithms,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_5_repetition_0/energibridge.log,0.5657882850170136,0.22369708,0.566,0
run_6_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G6.py,0.447,0,2.129,2.129,2.129,10.926,39.031,results_5,ant_colony_optimization_algorithms,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_6_repetition_0/energibridge.log,0.4470807266235351,0.23105021,0.447,0
run_7_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G7.py,0.444,0,2.123,2.123,2.123,13.849,39.047,results_5,ant_colony_optimization_algorithms,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_7_repetition_0/energibridge.log,0.44376199221611023,0.22837192,0.444,0
run_8_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G9.py,0.447,0,2.126,2.126,2.126,10.293,39.031,results_5,ant_colony_optimization_algorithms,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_8_repetition_0/energibridge.log,0.4465018916130066,0.2306102,0.447,0
run_9_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_OPTIMIZED.py,0.437,0,2.13,2.13,2.13,17.507,39.055,results_5,ant_colony_optimization_algorithms,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_9_repetition_0/energibridge.log,0.43670403122901913,0.21834683,0.437,0
run_10_repetition_0,DONE,basic_string/basic_string.py,1.324,0,2.109,2.109,2.109,20.478,39.063,results_5,basic_string,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_10_repetition_0/energibridge.log,1.3241534242630004,0.64745176,1.324,0
run_11_repetition_0,DONE,basic_string/basic_string_G1.py,1.764,0,2.322,3.353,2.115,17.241,39.028,results_5,basic_string,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_11_repetition_0/energibridge.log,1.7642784605026245,0.85119814,1.764,0
run_12_repetition_0,DONE,basic_string/basic_string_G12.py,1760.749,0,39.634,43.182,2.145,77.329,39.2,results_5,basic_string,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_12_repetition_0/energibridge.log,1760.7489718832974,44.363956,1760.749,0
run_13_repetition_0,DONE,basic_string/basic_string_G14.py,2.244,0,2.7,2.703,2.697,17.377,38.777,results_5,basic_string,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_13_repetition_0/energibridge.log,2.243826735496521,0.8509198,2.244,0
run_14_repetition_0,DONE,basic_string/basic_string_G3.py,2.927,0,2.897,3.62,2.607,18.168,38.794,results_5,basic_string,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_14_repetition_0/energibridge.log,2.9268405389785768,1.061507,2.927,0
run_15_repetition_0,DONE,basic_string/basic_string_G4.py,2.55,0,2.657,3.759,2.473,17.914,38.814,results_5,basic_string,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_15_repetition_0/energibridge.log,2.5501384468078614,1.0510386,2.55,0
run_16_repetition_0,DONE,basic_string/basic_string_G6.py,2.612,0,2.531,2.604,2.432,19.245,38.804,results_5,basic_string,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_16_repetition_0/energibridge.log,2.61199493765831,1.0495788,2.612,0
run_17_repetition_0,DONE,basic_string/basic_string_G7.py,2.075,0,2.536,2.838,2.385,19.022,38.81,results_5,basic_string,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_17_repetition_0/energibridge.log,2.0747167158126834,0.8471898,2.075,0
run_18_repetition_0,DONE,basic_string/basic_string_G9.py,6.573,0,3.226,4.375,2.377,19.225,38.832,results_5,basic_string,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_18_repetition_0/energibridge.log,6.572543029785156,2.0861216,6.573,0
run_19_repetition_0,DONE,basic_string/basic_string_OPTIMIZED.py,4844.021,0,45.236,48.675,2.364,80.567,39.221,results_5,basic_string,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_19_repetition_0/energibridge.log,4844.021231979368,107.13194,4844.021,0
run_20_repetition_0,DONE,convolution_neural_network/convolution_neural_network.py,1.469,0,3.506,3.506,3.506,19.242,38.984,results_5,convolution_neural_network,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_20_repetition_0/energibridge.log,1.468931802034378,0.4388396,1.469,0
run_21_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G1.py,1.376,0,3.276,3.276,3.276,20.13,38.989,results_5,convolution_neural_network,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_21_repetition_0/energibridge.log,1.376085133552551,0.43799958,1.376,0
run_22_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G14.py,1.695,0,4.095,4.095,4.095,17.813,38.975,results_5,convolution_neural_network,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_22_repetition_0/energibridge.log,1.6954144048690796,0.42763177,1.695,0
run_23_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G3.py,1.223,0,2.919,2.919,2.919,16.273,38.96,results_5,convolution_neural_network,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_23_repetition_0/energibridge.log,1.222865463256836,0.4465371,1.223,0
run_24_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G4.py,0.604,0,2.878,2.878,2.878,15.377,38.95,results_5,convolution_neural_network,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_24_repetition_0/energibridge.log,0.6043986797332763,0.23099047,0.604,0
run_25_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G6.py,1.156,0,2.849,2.994,2.8,16.379,38.914,results_5,convolution_neural_network,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_25_repetition_0/energibridge.log,1.1564591588974,0.42517036,1.156,0
run_26_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G7.py,1.132,0,2.764,2.896,2.72,15.453,38.959,results_5,convolution_neural_network,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_26_repetition_0/energibridge.log,1.131597671508789,0.43266463,1.132,0
run_27_repetition_0,DONE,convolution_neural_network/convolution_neural_network_OPTIMIZED.py,1.156,0,2.759,2.795,2.723,17.889,38.978,results_5,convolution_neural_network,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_27_repetition_0/energibridge.log,1.156222718954086,0.4339925,1.156,0
run_28_repetition_0,DONE,kmeans/kmeans.py,2.805,0,2.689,2.706,2.683,18.052,39.038,results_5,kmeans,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_28_repetition_0/energibridge.log,2.8054425945281984,1.0636319,2.805,0
run_29_repetition_0,DONE,kmeans/kmeans_G1.py,2.896,0,2.756,2.86,2.618,18.524,39.039,results_5,kmeans,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_29_repetition_0/energibridge.log,2.895881848812103,1.069113,2.896,0
run_30_repetition_0,DONE,kmeans/kmeans_G12.py,4.616,0,3.178,3.594,2.846,25.355,39.159,results_5,kmeans,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_30_repetition_0/energibridge.log,4.616352246761322,1.4783671,4.616,0
run_31_repetition_0,DONE,kmeans/kmeans_G14.py,2.969,0,2.844,3.13,2.63,18.187,39.056,results_5,kmeans,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_31_repetition_0/energibridge.log,2.9690098540782928,1.0682876,2.969,0
run_32_repetition_0,DONE,kmeans/kmeans_G3.py,2.732,0,2.805,3.998,2.607,19.442,39.135,results_5,kmeans,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_32_repetition_0/energibridge.log,2.7316796188354493,1.0665914,2.732,0
run_33_repetition_0,DONE,kmeans/kmeans_G6.py,2.8,0,2.672,2.747,2.573,19.662,39.136,results_5,kmeans,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_33_repetition_0/energibridge.log,2.800112650394439,1.0653759,2.8,0
run_34_repetition_0,DONE,kmeans/kmeans_G7.py,2.757,0,2.715,3.299,2.481,15.994,39.088,results_5,kmeans,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_34_repetition_0/energibridge.log,2.7570832047462464,1.0601401,2.757,0
run_35_repetition_0,DONE,kmeans/kmeans_G9.py,2.607,0,2.69,3.921,2.485,21.445,39.151,results_5,kmeans,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_35_repetition_0/energibridge.log,2.6069917316436766,1.0620394,2.607,0
run_36_repetition_0,DONE,kmeans/kmeans_OPTIMIZED.py,4.349,0,3.179,5.347,2.479,24.586,39.23,results_5,kmeans,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_36_repetition_0/energibridge.log,4.3485656232833865,1.4848078,4.349,0
run_37_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis.py,0.508,0,2.488,2.488,2.488,14.644,38.975,results_5,linear_discriminant_analysis,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_37_repetition_0/energibridge.log,0.5075871963500976,0.21915284,0.508,0
run_38_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G1.py,0.527,0,2.51,2.51,2.51,17.86,38.97,results_5,linear_discriminant_analysis,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_38_repetition_0/energibridge.log,0.5271621322631835,0.22615246,0.527,0
run_39_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G12.py,0.599,0,2.854,2.854,2.854,14.645,39.031,results_5,linear_discriminant_analysis,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_39_repetition_0/energibridge.log,0.5994012022018432,0.2284695,0.599,0
run_40_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G14.py,0.521,0,2.91,3.77,2.48,18.81,39.342,results_5,linear_discriminant_analysis,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_40_repetition_0/energibridge.log,0.520713586807251,0.22713366,0.521,0
run_41_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G3.py,0.554,0,2.603,2.638,2.532,12.725,39.363,results_5,linear_discriminant_analysis,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_41_repetition_0/energibridge.log,0.5539259791374206,0.22958629,0.554,0
run_42_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G4.py,0.503,0,2.395,2.395,2.395,13.22,39.368,results_5,linear_discriminant_analysis,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_42_repetition_0/energibridge.log,0.5028941202163696,0.22254226,0.503,0
run_43_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G6.py,0.504,0,2.401,2.401,2.401,16.73,39.396,results_5,linear_discriminant_analysis,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_43_repetition_0/energibridge.log,0.5042465543746948,0.23167309,0.504,0
run_44_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G7.py,0.481,0,2.29,2.29,2.29,12.123,39.544,results_5,linear_discriminant_analysis,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_44_repetition_0/energibridge.log,0.4809012937545776,0.2230335,0.481,0
run_45_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G9.py,0.772,0,3.766,3.766,3.766,16.557,39.491,results_5,linear_discriminant_analysis,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_45_repetition_0/energibridge.log,0.7721143662929535,0.22245425,0.772,0
run_46_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_OPTIMIZED.py,0.493,0,2.346,2.346,2.346,19.312,39.5,results_5,linear_discriminant_analysis,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_46_repetition_0/energibridge.log,0.4926890802383423,0.22938658,0.493,0
run_47_repetition_0,DONE,n_body_simulation/n_body_simulation.py,0.995,0,2.374,2.374,2.374,16.256,39.558,results_5,n_body_simulation,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_47_repetition_0/energibridge.log,0.994764270544052,0.4388676,0.995,0
run_48_repetition_0,DONE,n_body_simulation/n_body_simulation_G1.py,0.97,0,2.42,2.42,2.42,17.651,39.565,results_5,n_body_simulation,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_48_repetition_0/energibridge.log,0.9703892455101012,0.42363074,0.97,0
run_49_repetition_0,DONE,n_body_simulation/n_body_simulation_G12.py,4.069,0,2.846,3.877,2.33,39.44,39.868,results_5,n_body_simulation,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_49_repetition_0/energibridge.log,4.069209832429886,1.492051,4.069,0
run_50_repetition_0,DONE,n_body_simulation/n_body_simulation_G14.py,0.972,0,2.32,2.32,2.32,19.292,39.556,results_5,n_body_simulation,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_50_repetition_0/energibridge.log,0.9719210352897644,0.43565375,0.972,0
run_51_repetition_0,DONE,n_body_simulation/n_body_simulation_G3.py,0.991,0,2.364,2.364,2.364,17.891,39.372,results_5,n_body_simulation,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_51_repetition_0/energibridge.log,0.9905825660228728,0.4377051,0.991,0
run_52_repetition_0,DONE,n_body_simulation/n_body_simulation_G4.py,0.959,0,2.289,2.289,2.289,23.492,39.385,results_5,n_body_simulation,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_52_repetition_0/energibridge.log,0.95915394973754875,0.43446907,0.959,0
run_53_repetition_0,DONE,n_body_simulation/n_body_simulation_G6.py,0.972,0,2.358,2.358,2.358,18.366,39.38,results_5,n_body_simulation,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_53_repetition_0/energibridge.log,0.9716529855728148,0.4366937,0.972,0
run_54_repetition_0,DONE,n_body_simulation/n_body_simulation_G7.py,1.015,0,2.435,2.477,2.422,18.049,39.43,results_5,n_body_simulation,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_54_repetition_0/energibridge.log,1.0146523413658142,0.43518868,1.015,0
run_55_repetition_0,DONE,n_body_simulation/n_body_simulation_G9.py,0.952,0,2.348,2.426,2.323,22.524,39.264,results_5,n_body_simulation,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_55_repetition_0/energibridge.log,0.9522358465194702,0.42862728,0.952,0
run_56_repetition_0,DONE,n_body_simulation/n_body_simulation_OPTIMIZED.py,0.998,0,2.381,2.442,2.32,18.122,39.257,results_5,n_body_simulation,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_56_repetition_0/energibridge.log,0.997607681274414,0.43566856,0.998,0
run_57_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization.py,335.063,0,9.519,11.775,2.323,19.841,39.538,results_5,sequential_minimum_optimization,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_57_repetition_0/energibridge.log,335.0625559904576,35.07892,335.063,0
run_58_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_G1.py,338.692,0,9.684,11.993,2.476,20.034,39.532,results_5,sequential_minimum_optimization,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_58_repetition_0/energibridge.log,338.69242500233617,34.875237,338.692,0
run_59_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_G14.py,339.304,0,9.528,11.475,2.291,19.825,39.578,results_5,sequential_minimum_optimization,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_59_repetition_0/energibridge.log,339.3044545617102,35.515858,339.304,0
