run_id,__done,python_file,total_energy_joules,execution_time_seconds,avg_power_watts,max_power_watts,min_power_watts,cpu_usage_avg,memory_usage_avg,results_set,benchmark,variant,log_path,energy_joules_log,exec_time_sec_log,energy_joules,exec_time_sec,is_outlier,energy_z_score,energy_normalized,baseline_energy_run,pct_vs_baseline_run,efficiency_ratio,calculated_power,power_final
run_26_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G7.py,1.7,0,4.106,4.106,4.106,15.911,38.419,results_4,convolution_neural_network,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_26_repetition_0/energibridge.log,1.6998695669174193,0.43307516,1.7,0,FALSE,1.321675520328004,0.7598926894701543,1.405,20.996441281138782,1.2099644128113878,3.9254156253154764,4.106
run_27_repetition_0,DONE,convolution_neural_network/convolution_neural_network_OPTIMIZED.py,1.176,0,2.86,2.86,2.86,18.828,38.49,results_4,convolution_neural_network,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_27_repetition_0/energibridge.log,1.175558534860611,0.42951408,1.176,0,FALSE,-0.33224363583038674,0.4084507042253521,1.405,-16.298932384341644,0.8370106761565835,2.737977763150395,2.86
run_28_repetition_0,DONE,kmeans/kmeans.py,3.184,0,3.123,3.836,2.838,19.108,38.659,results_4,kmeans,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_28_repetition_0/energibridge.log,3.1839414353370663,1.068627,3.184,0,FALSE,-0.20598032431813118,0.20834735779198932,3.184,0,1,2.979524193193696,3.123
run_29_repetition_0,DONE,kmeans/kmeans_G1.py,2.927,0,2.985,4.124,2.796,18.974,38.566,results_4,kmeans,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_29_repetition_0/energibridge.log,2.927061781167984,1.0636231,2.927,0,FALSE,-0.5943341636952406,0.12184449680242347,3.184,-8.071608040201008,0.9192839195979899,2.7519146584913394,2.985
run_30_repetition_0,DONE,kmeans/kmeans_G12.py,4.878,0,3.579,6.063,2.789,24.175,38.962,results_4,kmeans,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_30_repetition_0/energibridge.log,4.878271728754044,1.4761727,4.878,0,FALSE,2.3538305858173674,0.7785257489060924,3.184,53.2035175879397,1.5320351758793969,3.3044914053755363,3.579
run_31_repetition_0,DONE,kmeans/kmeans_G14.py,3.203,0,3.036,3.154,2.743,18.535,38.573,results_4,kmeans,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_31_repetition_0/energibridge.log,3.202942892074585,1.0621887,3.203,0,FALSE,-0.1772693400840263,0.21474251093907776,3.184,0.5967336683416985,1.005967336683417,3.0154717330357586,3.036
run_32_repetition_0,DONE,kmeans/kmeans_G3.py,2.967,0,2.822,2.917,2.695,18.181,38.587,results_4,kmeans,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_32_repetition_0/energibridge.log,2.966937221288681,1.0701638,2.967,0,FALSE,-0.533889986360282,0.13530797711208353,3.184,-6.8153266331658315,0.9318467336683417,2.772472774728504,2.822
run_33_repetition_0,DONE,kmeans/kmeans_G6.py,3.117,0,3.098,3.932,2.764,21.062,38.59,results_4,kmeans,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_33_repetition_0/energibridge.log,3.117164540529251,1.0600394,3.117,0,FALSE,-0.30722432135418715,0.18579602827330868,3.184,-2.104271356783925,0.9789572864321607,2.9404567415135703,3.098
run_34_repetition_0,DONE,kmeans/kmeans_G7.py,2.798,0,2.871,4.014,2.68,17.002,38.602,results_4,kmeans,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_34_repetition_0/energibridge.log,2.798439044952392,1.0584813,2.798,0,FALSE,-0.7892666356004823,0.07842477280376982,3.184,-12.12311557788945,0.8787688442211055,2.643409949708134,2.871
run_35_repetition_0,DONE,kmeans/kmeans_G9.py,2.868,0,2.739,2.806,2.651,17.753,38.566,results_4,kmeans,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_35_repetition_0/energibridge.log,2.867722288370132,1.0608486,2.868,0,FALSE,-0.6834893252643048,0.10198586334567485,3.184,-9.924623115577898,0.900753768844221,2.7034960502375176,2.739
run_36_repetition_0,DONE,kmeans/kmeans_OPTIMIZED.py,4.252,0,2.893,3.16,2.56,25.759,38.926,results_4,kmeans,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_36_repetition_0/energibridge.log,4.251580284118652,1.4804812999999999,4.252,0,FALSE,1.407879210525264,0.5678222820599125,3.184,33.542713567839186,1.3354271356783918,2.872038978135016,2.893
run_37_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis.py,0.538,0,2.6,2.6,2.6,15.758,38.461,results_4,linear_discriminant_analysis,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_37_repetition_0/energibridge.log,0.5381644463539124,0.23202924,0.538,0,FALSE,-0.046712654945047706,0.10555555555555567,0.538,0,1,2.318673284453287,2.6
run_38_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G1.py,0.543,0,2.588,2.588,2.588,17.415,38.483,results_4,linear_discriminant_analysis,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_38_repetition_0/energibridge.log,0.5433795762062072,0.23021236,0.543,0,FALSE,0.023216469224185247,0.11481481481481494,0.538,0.9293680297397777,1.0092936802973977,2.358691774846494,2.588
run_39_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G12.py,0.534,0,2.541,2.541,2.541,22.154,38.5,results_4,linear_discriminant_analysis,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_39_repetition_0/energibridge.log,0.5335458397865295,0.22976075,0.534,0,FALSE,-0.10265595428043407,0.09814814814814825,0.538,-0.7434944237918222,0.9925650557620818,2.324156758715316,2.541
run_40_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G14.py,0.533,0,2.576,2.576,2.576,15.602,38.494,results_4,linear_discriminant_analysis,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_40_repetition_0/energibridge.log,0.533238608121872,0.22278333,0.533,0,FALSE,-0.11664177911428066,0.0962962962962964,0.538,-0.9293680297397777,0.9907063197026023,2.392459076718173,2.576
run_41_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G3.py,0.537,0,2.582,2.631,2.558,15.304,38.508,results_4,linear_discriminant_analysis,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_41_repetition_0/energibridge.log,0.5372263813018798,0.22997016,0.537,0,FALSE,-0.060698479778894296,0.10370370370370381,0.538,-0.18587360594795554,0.9981412639405205,2.335085560665784,2.582
run_42_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G4.py,0.524,0,2.532,2.532,2.532,13.131,38.498,results_4,linear_discriminant_analysis,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_42_repetition_0/energibridge.log,0.5241106882095337,0.22504488,0.524,0,FALSE,-0.24251420261889997,0.07962962962962972,0.538,-2.6022304832713776,0.9739776951672863,2.3284244458260948,2.532
run_43_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G6.py,0.528,0,2.515,2.515,2.515,17.398,38.518,results_4,linear_discriminant_analysis,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_43_repetition_0/energibridge.log,0.5280567955970764,0.23262587,0.528,0,FALSE,-0.1865709032835136,0.08703703703703712,0.538,-1.8587360594795554,0.9814126394052044,2.2697389589558545,2.515
run_44_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G7.py,0.525,0,2.501,2.501,2.501,14.391,38.482,results_4,linear_discriminant_analysis,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_44_repetition_0/energibridge.log,0.5251869535446166,0.23562896,0.525,0,FALSE,-0.2285283777850534,0.08148148148148157,0.538,-2.416356877323422,0.9758364312267658,2.2280792649596215,2.501
run_45_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G9.py,0.499,0,2.497,2.497,2.497,15.339,38.487,results_4,linear_discriminant_analysis,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_45_repetition_0/energibridge.log,0.4994964599609375,0.23882847,0.499,0,FALSE,-0.5921598234650648,0.03333333333333337,0.538,-7.249070631970265,0.9275092936802973,2.0893656438865937,2.497
run_46_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_OPTIMIZED.py,0.508,0,2.513,2.513,2.513,16.311,38.473,results_4,linear_discriminant_analysis,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_46_repetition_0/energibridge.log,0.5076544170379639,0.21874754,0.508,0,FALSE,-0.46628739996044544,0.05000000000000005,0.538,-5.576208178438667,0.9442379182156133,2.322311830341041,2.513
run_47_repetition_0,DONE,n_body_simulation/n_body_simulation.py,1.324,0,3.16,3.16,3.16,15.236,38.561,results_4,n_body_simulation,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_47_repetition_0/energibridge.log,1.3239594187736512,0.43353167,1.324,0,FALSE,-0.04609049629780877,0.09357256416079945,1.324,0,1,3.0539868056236816,3.16
run_48_repetition_0,DONE,n_body_simulation/n_body_simulation_G1.py,1.356,0,3.267,3.287,3.248,18.146,38.502,results_4,n_body_simulation,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_48_repetition_0/energibridge.log,1.3560503442287444,0.43563658,1.356,0,FALSE,-0.014131755636272806,0.10084033613445378,1.324,2.4169184290030232,1.0241691842900302,3.112686267071512,3.267
run_49_repetition_0,DONE,n_body_simulation/n_body_simulation_G12.py,4.167,0,2.906,3.799,2.444,39.447,38.905,results_4,n_body_simulation,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_49_repetition_0/energibridge.log,4.166645903587341,1.4881587,4.167,0,FALSE,2.7932438693505244,0.7392686804451509,1.324,214.72809667673712,3.1472809667673713,2.8001045856197995,2.906
run_50_repetition_0,DONE,n_body_simulation/n_body_simulation_G14.py,1.004,0,2.397,2.397,2.397,18.384,38.56,results_4,n_body_simulation,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_50_repetition_0/energibridge.log,1.0042814943790437,0.43754846,1.004,0,FALSE,-0.3656779029131682,0.02089484442425618,1.324,-24.169184290030216,0.7583081570996979,2.2946029795191145,2.397
run_51_repetition_0,DONE,n_body_simulation/n_body_simulation_G3.py,0.963,0,2.338,2.338,2.338,19.467,38.579,results_4,n_body_simulation,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_51_repetition_0/energibridge.log,0.9632191886901856,0.455148,0.963,0,FALSE,-0.40662503938576117,0.011583011583011567,1.324,-27.265861027190336,0.7273413897280966,2.115795301748003,2.338
run_52_repetition_0,DONE,n_body_simulation/n_body_simulation_G4.py,0.929,0,2.218,2.218,2.218,15.095,38.591,results_4,n_body_simulation,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_52_repetition_0/energibridge.log,0.9292062122821808,0.4541063,0.929,0,FALSE,-0.440581201338643,0.003861003861003864,1.324,-29.83383685800604,0.7016616314199395,2.0457765065140037,2.218
run_53_repetition_0,DONE,n_body_simulation/n_body_simulation_G6.py,0.932,0,2.225,2.225,2.225,14.056,38.6,results_4,n_body_simulation,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_53_repetition_0/energibridge.log,0.9322600753307342,0.43345463,0.932,0,FALSE,-0.437585069401624,0.004542357483533958,1.324,-29.607250755287005,0.7039274924471299,2.150167365844033,2.225
run_54_repetition_0,DONE,n_body_simulation/n_body_simulation_G7.py,0.931,0,2.245,2.245,2.245,20.625,38.579,results_4,n_body_simulation,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_54_repetition_0/energibridge.log,0.9314676654338836,0.42338124,0.931,0,FALSE,-0.43858378004729703,0.00431523960935726,1.324,-29.68277945619335,0.7031722054380665,2.1989637519130514,2.245
run_55_repetition_0,DONE,n_body_simulation/n_body_simulation_G9.py,0.945,0,2.254,2.254,2.254,27.981,38.557,results_4,n_body_simulation,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_55_repetition_0/energibridge.log,0.9445982015132904,0.43415126,0.945,0,FALSE,-0.42460183100787513,0.007494889847831005,1.324,-28.62537764350454,0.7137462235649547,2.1766607334042978,2.254
run_56_repetition_0,DONE,n_body_simulation/n_body_simulation_OPTIMIZED.py,0.912,0,2.218,2.218,2.218,18.93,38.563,results_4,n_body_simulation,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_56_repetition_0/energibridge.log,0.911740842819214,0.42774263,0.912,0,FALSE,-0.45755928231508397,0,1.324,-31.1178247734139,0.6888217522658611,2.1321232349462105,2.218
run_57_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization.py,338.701,0,9.797,11.501,2.228,19.676,38.998,results_4,sequential_minimum_optimization,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_57_repetition_0/energibridge.log,338.7005654578208,34.44138,338.701,0,FALSE,0.5771580927326617,0.88740954981593545,338.701,0,1,9.834129759028238,9.797
run_58_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_G1.py,336.269,0,9.501,11.56,2.231,19.857,39.05,results_4,sequential_minimum_optimization,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_58_repetition_0/energibridge.log,336.2685910954475,35.277096,336.269,0,FALSE,0.5596404437864538,0.8808602428521801,338.701,-0.7180374430544983,0.992819625569455,9.532218865180965,9.501
run_59_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_G14.py,343.83,0,9.661,11.693,2.348,20.697,39.222,results_4,sequential_minimum_optimization,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_59_repetition_0/energibridge.log,343.8303003876204,35.481426,343.83,0,FALSE,0.6141021804979164,0.9012218012209933,338.701,1.5143149857839104,1.0151431498578392,9.690422250785524,9.661
run_60_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_G3.py,321.637,0,9.423,11.74,2.258,19.951,39.429,results_4,sequential_minimum_optimization,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_60_repetition_0/energibridge.log,321.6373374071121,34.059322,321.637,0,FALSE,0.4542464308831179,0.8414566822051129,338.701,-5.038071927747488,0.9496192807225251,9.443435192280104,9.423
run_61_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_G4.py,332.639,0,9.449,10.958,2.263,19.332,39.231,results_4,sequential_minimum_optimization,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_61_repetition_0/energibridge.log,332.63870265293156,35.08762,332.639,0,FALSE,0.5334936240188821,0.8710847558955882,338.701,-1.7897791857715246,0.9821022081422848,9.48023832907447,9.449
run_62_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_G6.py,319.269,0,9.119,11.381,1.628,9.126,39.177,results_4,sequential_minimum_optimization,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_62_repetition_0/energibridge.log,319.2686223382943,34.86978,319.269,0,TRUE,0.4371897726986524,0.8350797254246143,338.701,-5.737213648616335,0.9426278635138367,9.156037118674108,9.119
run_63_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_G7.py,22.071,0,5.844,11.013,1.492,8.709,39.109,results_4,sequential_minimum_optimization,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_63_repetition_0/energibridge.log,22.070602525830267,3.7833428,22.071,0,FALSE,-1.703521671180901,0.034733947869455516,338.701,-93.48363305688497,0.06516366943115019,5.833729896217705,5.844
run_64_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_OPTIMIZED.py,16.269,0,5.738,12.268,1.908,16.837,39.187,results_4,sequential_minimum_optimization,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_64_repetition_0/energibridge.log,16.26864426290989,2.9521313,16.269,0,FALSE,-1.7453133649251023,0.019109326568588637,338.701,-95.19664837127732,0.04803351628722678,5.510933744715216,5.738
run_65_repetition_0,DONE,sol1/sol1.py,0.569,0,1.387,1.387,1.387,8.612,38.602,results_4,sol1,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_65_repetition_0/energibridge.log,0.5686102104187012,0.4311598,0.569,0,TRUE,-0.5099435123871715,4.348068454205912e-4,0.569,0,1,1.3196963167716471,1.387
run_66_repetition_0,DONE,sol1/sol1_G1.py,0.541,0,1.292,1.292,1.292,7.688,38.57,results_4,sol1,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_66_repetition_0/energibridge.log,0.5414951720237732,0.44923738,0.541,0,TRUE,-0.5108290390794461,1.226378281955517e-4,0.569,-4.920913884007015,0.9507908611599298,1.204263100278966,1.292
run_67_repetition_0,DONE,sol1/sol1_G12.py,75.739,0,10.62,14.727,1.284,15.127,39.223,results_4,sol1,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_67_repetition_0/energibridge.log,75.73854208374024,7.0795035,75.739,0,FALSE,1.8673793968371368,0.838497129159931,0.569,13210.896309314589,133.1089630931459,10.698349114454142,10.62
run_68_repetition_0,DONE,sol1/sol1_G14.py,0.803,0,1.278,1.278,1.278,6.696,38.602,results_4,sol1,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_68_repetition_0/energibridge.log,0.8025845971107483,0.65076727,0.803,0,FALSE,-0.5025430393160196,0.0030436479179441443,0.569,41.124780316344484,1.4112478031634448,1.2339280677099818,1.278
run_69_repetition_0,DONE,sol1/sol1_G3.py,0.536,0,1.3,1.3,1.3,5.918,38.619,results_4,sol1,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_69_repetition_0/energibridge.log,0.5357777738571168,0.4311645,0.536,0,TRUE,-0.5109871688459237,6.68933608339373e-5,0.569,-5.7996485061511285,0.9420035149384887,1.24314501773685,1.3
run_70_repetition_0,DONE,sol1/sol1_G4.py,0.536,0,1.3,1.3,1.3,8.188,38.604,results_4,sol1,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_70_repetition_0/energibridge.log,0.5355494418144227,0.43090934,0.536,0,FALSE,-0.5109871688459237,6.68933608339373e-5,0.569,-5.7996485061511285,0.9420035149384887,1.2438811375033088,1.3
run_71_repetition_0,DONE,sol1/sol1_G6.py,0.53,0,1.266,1.266,1.266,14.744,38.647,results_4,sol1,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_71_repetition_0/energibridge.log,0.5302940279245376,0.43686,0.53,0,TRUE,-0.5111769245656969,0,0.569,-6.854130052724064,0.9314586994727594,1.2132033145630179,1.266
run_72_repetition_0,DONE,sol1/sol1_G7.py,0.558,0,2.72,2.72,2.72,18.696,38.654,results_4,sol1,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_72_repetition_0/energibridge.log,0.5575689697265624,0.24150036,0.558,0,TRUE,-0.5102913978734223,3.1216901722504073e-4,0.569,-1.9332161687170297,0.9806678383128297,2.310555561904753,2.72
run_73_repetition_0,DONE,sol1/sol1_G9.py,1.117,0,2.665,2.665,2.665,17.64,38.635,results_4,sol1,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_73_repetition_0/energibridge.log,1.1167736415863037,0.43822113,1.117,0,FALSE,-0.49261248998122603,0.006544400468253526,0.569,96.30931458699474,1.9630931458699474,2.548941444243001,2.665
run_74_repetition_0,DONE,sol1/sol1_OPTIMIZED.py,73.302,0,10.612,15.648,1.286,17.739,39.264,results_4,sol1,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_74_repetition_0/energibridge.log,73.30161300420761,6.8661046,73.302,0,FALSE,1.7903069486559524,0.8113272757678801,0.569,12782.601054481549,128.8260105448155,10.675922414581335,10.612
run_75_repetition_0,DONE,sol1_problem180/sol1_problem180.py,1.106,0,2.671,2.671,2.671,15.96,38.606,results_4,sol1_problem180,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_75_repetition_0/energibridge.log,1.1056878933906555,0.43185347,1.106,0,FALSE,0.5248531080075062,0.3993336506425512,1.106,0,1,2.561053868572597,2.671
run_76_repetition_0,DONE,sol1_problem180/sol1_problem180_G1.py,1.107,0,2.633,2.694,2.45,5.319,38.548,results_4,sol1_problem180,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_76_repetition_0/energibridge.log,1.1070760424137116,0.4336917,1.107,0,TRUE,0.5275824533429583,0.3998096144693003,1.106,0.09041591320071336,1.0009041591320071,2.5525044634241327,2.633
run_77_repetition_0,DONE,sol1_problem180/sol1_problem180_G12.py,0.267,0,1.27,1.27,1.27,23.492,38.541,results_4,sol1_problem180,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_77_repetition_0/energibridge.log,0.2666087222099304,0.224755,0.267,0,TRUE,-1.765067628437098,0,1.106,-75.85895117540687,0.24141048824593128,1.1879602233543192,1.27
run_78_repetition_0,DONE,sol1_problem180/sol1_problem180_G14.py,0.883,0,1.414,1.489,1.364,5.663,38.553,results_4,sol1_problem180,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_78_repetition_0/energibridge.log,0.8829359486103057,0.65096575,0.883,0,TRUE,-0.08379090179839002,0.2931937172774869,1.106,-20.162748643761308,0.7983725135623869,1.35644617247528,1.414
run_79_repetition_0,DONE,sol1_problem180/sol1_problem180_G3.py,0.27,0,1.293,1.293,1.293,9.497,38.542,results_4,sol1_problem180,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_79_repetition_0/energibridge.log,0.2702628080844879,0.22655503,0.27,0,TRUE,-1.7568795924307405,0.0014278914802475025,1.106,-75.5877034358047,0.244122965641953,1.1917634316042334,1.293
run_80_repetition_0,DONE,sol1_problem180/sol1_problem180_G4.py,0.535,0,1.309,1.403,1.277,16.801,38.546,results_4,sol1_problem180,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_80_repetition_0/energibridge.log,0.5351206699609756,0.43950206000000003,0.535,0,FALSE,-1.0336030785358419,0.1275583055687768,1.106,-51.62748643761302,0.48372513562386976,1.2172866721034254,1.309
run_81_repetition_0,DONE,sol1_problem180/sol1_problem180_G6.py,0.805,0,1.931,1.932,1.929,21.236,38.582,results_4,sol1_problem180,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_81_repetition_0/energibridge.log,0.80520435440540306,0.43526673,0.805,0,FALSE,-0.29667983796368086,0.2560685387910519,1.106,-27.21518987341772,0.7278481012658228,1.8494406866336879,1.931
run_82_repetition_0,DONE,sol1_problem180/sol1_problem180_G7.py,0.847,0,2.021,2.021,2.021,19.136,38.585,results_4,sol1_problem180,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_82_repetition_0/energibridge.log,0.846972783088684,0.4335998,0.847,0,FALSE,-0.18204733387467822,0.2760590195145169,1.106,-23.41772151898735,0.7658227848101264,1.9534141851541444,2.021
run_83_repetition_0,DONE,sol1_problem180/sol1_problem180_G9.py,0.758,0,1.844,1.844,1.844,13.365,38.576,results_4,sol1_problem180,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_83_repetition_0/energibridge.log,0.757781592965126,0.43092445,0.758,0,FALSE,-0.42495906872994604,0.23369823893384103,1.106,-31.46473779385172,0.6853526220614827,1.7590090327898544,1.844
run_84_repetition_0,DONE,sol1_problem180/sol1_problem180_OPTIMIZED.py,0.385,0,1.844,1.844,1.844,28.672,38.595,results_4,sol1_problem180,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_84_repetition_0/energibridge.log,0.38544874072074886,0.22625175,0.385,0,FALSE,-1.443004878853709,0.05616373155640171,1.106,-65.18987341772153,0.3481012658227848,1.7016442966739485,1.844
run_85_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network.py,0.424,0,2.047,2.1,2.02,9.375,38.586,results_4,two_hidden_layers_neural_network,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_85_repetition_0/energibridge.log,0.42419919490814206,0.22240036999999999,0.424,0,FALSE,-0.35298823827027564,0.2611367127496159,0.424,0,1,1.9064716484059807,2.047
run_86_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_CLEAN.py,0.275,0,1.327,1.327,1.327,3.341,38.546,results_4,two_hidden_layers_neural_network,CLEAN,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_86_repetition_0/energibridge.log,0.27475730860233305,0.22694504,0.275,0,TRUE,-1.8211040094432294,0.03225806451612906,0.424,-35.141509433962256,0.6485849056603774,1.2117471260883252,1.327
run_87_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_G1.py,0.277,0,1.32,1.32,1.32,3.969,38.507,results_4,two_hidden_layers_neural_network,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_87_repetition_0/energibridge.log,0.27729864478111266,0.23228543,0.277,0,TRUE,-1.8013977574811764,0.03533026113671278,0.424,-34.66981132075471,0.6533018867924529,1.1924983844229922,1.32
run_88_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_G3.py,0.358,0,1.711,1.711,1.711,7.115,38.518,results_4,two_hidden_layers_neural_network,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_4/benchmarks_energy_analysis/run_88_repetition_0/energibridge.log,0.35768146061897277,0.24060592,0.358,0,TRUE,-1.003294553018027,0.15975422427035327,0.424,-15.566037735849058,0.8443396226415094,1.4879101894084734,1.711
